Algoritmo,Distribuicao,TamanhoVetor,Comparacoes,Trocas,AcessosMemoria,ProfRecursao,TempoNS,MemoriaAuxiliarBytes
Busca Sequencial,Inexistente,5000,5000,0,10000,0,63600,13
Busca Sequencial,Inexistente,5000,5000,0,10000,0,54200,13
Busca Sequencial,Inexistente,5000,5000,0,10000,0,58100,13
Busca Sequencial,Inexistente,5000,5000,0,10000,0,77200,13
Busca Sequencial,Inexistente,5000,5000,0,10000,0,71100,13
Busca Sequencial,Inexistente,5000,5000,0,10000,0,71100,13
Busca Sequencial,Inexistente,5000,5000,0,10000,0,81900,13
Busca Sequencial,Inexistente,5000,5000,0,10000,0,88300,13
Busca Sequencial,Inexistente,5000,5000,0,10000,0,72300,13
Busca Sequencial,Inexistente,5000,5000,0,10000,0,90000,13
Busca Sequencial,Inexistente,5000,5000,0,10000,0,58800,13
Busca Sequencial,Inexistente,5000,5000,0,10000,0,59800,13
Busca Sequencial,Inexistente,5000,5000,0,10000,0,61700,13
Busca Sequencial,Inexistente,5000,5000,0,10000,0,57400,13
Busca Sequencial,Inexistente,5000,5000,0,10000,0,70400,13
Busca Sequencial,Inexistente,5000,5000,0,10000,0,55200,13
Busca Sequencial,Inexistente,5000,5000,0,10000,0,59000,13
Busca Sequencial,Inexistente,5000,5000,0,10000,0,53400,13
Busca Sequencial,Inexistente,5000,5000,0,10000,0,57900,13
Busca Sequencial,Inexistente,5000,5000,0,10000,0,55400,13
Busca Sequencial,Inexistente,5000,5000,0,10000,0,77000,13
Busca Sequencial,Inexistente,5000,5000,0,10000,0,57900,13
Busca Sequencial,Inexistente,5000,5000,0,10000,0,74500,13
Busca Sequencial,Inexistente,5000,5000,0,10000,0,64800,13
Busca Sequencial,Inexistente,5000,5000,0,10000,0,71700,13
Busca Sequencial,Inexistente,5000,5000,0,10000,0,59900,13
Busca Sequencial,Inexistente,5000,5000,0,10000,0,75000,13
Busca Sequencial,Inexistente,5000,5000,0,10000,0,61700,13
Busca Sequencial,Inexistente,5000,5000,0,10000,0,73000,13
Busca Binaria,Inexistente,5000,12,0,24,0,1400,13
Busca Binaria,Inexistente,5000,12,0,24,0,1400,13
Busca Binaria,Inexistente,5000,12,0,24,0,1400,13
Busca Binaria,Inexistente,5000,12,0,24,0,2000,13
Busca Binaria,Inexistente,5000,12,0,24,0,1500,13
Busca Binaria,Inexistente,5000,12,0,24,0,1600,13
Busca Binaria,Inexistente,5000,12,0,24,0,1500,13
Busca Binaria,Inexistente,5000,12,0,24,0,1500,13
Busca Binaria,Inexistente,5000,12,0,24,0,1900,13
Busca Binaria,Inexistente,5000,12,0,24,0,1800,13
Busca Binaria,Inexistente,5000,12,0,24,0,1400,13
Busca Binaria,Inexistente,5000,12,0,24,0,1400,13
Busca Binaria,Inexistente,5000,12,0,24,0,1500,13
Busca Binaria,Inexistente,5000,12,0,24,0,1300,13
Busca Binaria,Inexistente,5000,12,0,24,0,1600,13
Busca Binaria,Inexistente,5000,12,0,24,0,1800,13
Busca Binaria,Inexistente,5000,12,0,24,0,4100,13
Busca Binaria,Inexistente,5000,12,0,24,0,1600,13
Busca Binaria,Inexistente,5000,12,0,24,0,4300,13
Busca Binaria,Inexistente,5000,12,0,24,0,4200,13
Busca Binaria,Inexistente,5000,12,0,24,0,3100,13
Busca Binaria,Inexistente,5000,12,0,24,0,1900,13
Busca Binaria,Inexistente,5000,12,0,24,0,1800,13
Busca Binaria,Inexistente,5000,12,0,24,0,2000,13
Busca Binaria,Inexistente,5000,12,0,24,0,2000,13
Busca Binaria,Inexistente,5000,12,0,24,0,4200,13
Busca Binaria,Inexistente,5000,12,0,24,0,1500,13
Busca Binaria,Inexistente,5000,12,0,24,0,1800,13
Busca Binaria,Inexistente,5000,12,0,24,0,1500,13
Busca Binaria,Inexistente,5000,12,0,24,0,1400,13
Busca Sequencial,Inicio,10000,1,0,2,0,900,13
Busca Sequencial,Inicio,10000,1,0,2,0,400,13
Busca Sequencial,Inicio,10000,1,0,2,0,500,13
Busca Sequencial,Inicio,10000,1,0,2,0,700,13
Busca Sequencial,Inicio,10000,1,0,2,0,500,13
Busca Sequencial,Inicio,10000,1,0,2,0,400,13
Busca Sequencial,Inicio,10000,1,0,2,0,400,13
Busca Sequencial,Inicio,10000,1,0,2,0,400,13
Busca Sequencial,Inicio,10000,1,0,2,0,600,13
Busca Sequencial,Inicio,10000,1,0,2,0,500,13
Busca Sequencial,Inicio,10000,1,0,2,0,500,13
Busca Sequencial,Inicio,10000,1,0,2,0,500,13
Busca Sequencial,Inicio,10000,1,0,2,0,400,13
Busca Sequencial,Inicio,10000,1,0,2,0,500,13
Busca Sequencial,Inicio,10000,1,0,2,0,700,13
Busca Sequencial,Inicio,10000,1,0,2,0,400,13
Busca Sequencial,Inicio,10000,1,0,2,0,400,13
Busca Sequencial,Inicio,10000,1,0,2,0,500,13
Busca Sequencial,Inicio,10000,1,0,2,0,500,13
Busca Sequencial,Inicio,10000,1,0,2,0,400,13
Busca Sequencial,Inicio,10000,1,0,2,0,500,13
Busca Sequencial,Inicio,10000,1,0,2,0,500,13
Busca Sequencial,Inicio,10000,1,0,2,0,600,13
Busca Sequencial,Inicio,10000,1,0,2,0,500,13
Busca Sequencial,Inicio,10000,1,0,2,0,500,13
Busca Sequencial,Inicio,10000,1,0,2,0,700,13
Busca Sequencial,Inicio,10000,1,0,2,0,500,13
Busca Sequencial,Inicio,10000,1,0,2,0,600,13
Busca Sequencial,Inicio,10000,1,0,2,0,300,13
Busca Sequencial,Inicio,10000,1,0,2,0,500,13
Busca Binaria,Inicio,10000,13,0,26,0,1600,13
Busca Binaria,Inicio,10000,13,0,26,0,1600,13
Busca Binaria,Inicio,10000,13,0,26,0,1600,13
Busca Binaria,Inicio,10000,13,0,26,0,1700,13
Busca Binaria,Inicio,10000,13,0,26,0,1600,13
Busca Binaria,Inicio,10000,13,0,26,0,1500,13
Busca Binaria,Inicio,10000,13,0,26,0,1600,13
Busca Binaria,Inicio,10000,13,0,26,0,1600,13
Busca Binaria,Inicio,10000,13,0,26,0,1600,13
Busca Binaria,Inicio,10000,13,0,26,0,1900,13
Busca Binaria,Inicio,10000,13,0,26,0,1600,13
Busca Binaria,Inicio,10000,13,0,26,0,1700,13
Busca Binaria,Inicio,10000,13,0,26,0,1800,13
Busca Binaria,Inicio,10000,13,0,26,0,1900,13
Busca Binaria,Inicio,10000,13,0,26,0,1600,13
Busca Binaria,Inicio,10000,13,0,26,0,2100,13
Busca Binaria,Inicio,10000,13,0,26,0,1800,13
Busca Binaria,Inicio,10000,13,0,26,0,3200,13
Busca Binaria,Inicio,10000,13,0,26,0,1900,13
Busca Binaria,Inicio,10000,13,0,26,0,1500,13
Busca Binaria,Inicio,10000,13,0,26,0,4700,13
Busca Binaria,Inicio,10000,13,0,26,0,1500,13
Busca Binaria,Inicio,10000,13,0,26,0,1500,13
Busca Binaria,Inicio,10000,13,0,26,0,2000,13
Busca Binaria,Inicio,10000,13,0,26,0,1600,13
Busca Binaria,Inicio,10000,13,0,26,0,1900,13
Busca Binaria,Inicio,10000,13,0,26,0,1600,13
Busca Binaria,Inicio,10000,13,0,26,0,1800,13
Busca Binaria,Inicio,10000,13,0,26,0,1800,13
Busca Binaria,Inicio,10000,13,0,26,0,1900,13
Busca Sequencial,Meio,10000,5001,0,10002,0,94100,13
Busca Sequencial,Meio,10000,5001,0,10002,0,59100,13
Busca Sequencial,Meio,10000,5001,0,10002,0,94100,13
Busca Sequencial,Meio,10000,5001,0,10002,0,154100,13
Busca Sequencial,Meio,10000,5001,0,10002,0,55800,13
Busca Sequencial,Meio,10000,5001,0,10002,0,60200,13
Busca Sequencial,Meio,10000,5001,0,10002,0,61000,13
Busca Sequencial,Meio,10000,5001,0,10002,0,69100,13
Busca Sequencial,Meio,10000,5001,0,10002,0,59300,13
Busca Sequencial,Meio,10000,5001,0,10002,0,58800,13
Busca Sequencial,Meio,10000,5001,0,10002,0,61000,13
Busca Sequencial,Meio,10000,5001,0,10002,0,56100,13
Busca Sequencial,Meio,10000,5001,0,10002,0,57900,13
Busca Sequencial,Meio,10000,5001,0,10002,0,85800,13
Busca Sequencial,Meio,10000,5001,0,10002,0,57100,13
Busca Sequencial,Meio,10000,5001,0,10002,0,55500,13
Busca Sequencial,Meio,10000,5001,0,10002,0,64800,13
Busca Sequencial,Meio,10000,5001,0,10002,0,59000,13
Busca Sequencial,Meio,10000,5001,0,10002,0,59100,13
Busca Sequencial,Meio,10000,5001,0,10002,0,59300,13
Busca Sequencial,Meio,10000,5001,0,10002,0,56800,13
Busca Sequencial,Meio,10000,5001,0,10002,0,137600,13
Busca Sequencial,Meio,10000,5001,0,10002,0,73600,13
Busca Sequencial,Meio,10000,5001,0,10002,0,59300,13
Busca Sequencial,Meio,10000,5001,0,10002,0,83900,13
Busca Sequencial,Meio,10000,5001,0,10002,0,59300,13
Busca Sequencial,Meio,10000,5001,0,10002,0,84700,13
Busca Sequencial,Meio,10000,5001,0,10002,0,68900,13
Busca Sequencial,Meio,10000,5001,0,10002,0,76300,13
Busca Sequencial,Meio,10000,5001,0,10002,0,59600,13
Busca Binaria,Meio,10000,13,0,26,0,1700,13
Busca Binaria,Meio,10000,13,0,26,0,1400,13
Busca Binaria,Meio,10000,13,0,26,0,1600,13
Busca Binaria,Meio,10000,13,0,26,0,4300,13
Busca Binaria,Meio,10000,13,0,26,0,1500,13
Busca Binaria,Meio,10000,13,0,26,0,1400,13
Busca Binaria,Meio,10000,13,0,26,0,1400,13
Busca Binaria,Meio,10000,13,0,26,0,4000,13
Busca Binaria,Meio,10000,13,0,26,0,1800,13
Busca Binaria,Meio,10000,13,0,26,0,1400,13
Busca Binaria,Meio,10000,13,0,26,0,1700,13
Busca Binaria,Meio,10000,13,0,26,0,1600,13
Busca Binaria,Meio,10000,13,0,26,0,1800,13
Busca Binaria,Meio,10000,13,0,26,0,1400,13
Busca Binaria,Meio,10000,13,0,26,0,1500,13
Busca Binaria,Meio,10000,13,0,26,0,1400,13
Busca Binaria,Meio,10000,13,0,26,0,1400,13
Busca Binaria,Meio,10000,13,0,26,0,1500,13
Busca Binaria,Meio,10000,13,0,26,0,1500,13
Busca Binaria,Meio,10000,13,0,26,0,1600,13
Busca Binaria,Meio,10000,13,0,26,0,25400,13
Busca Binaria,Meio,10000,13,0,26,0,4100,13
Busca Binaria,Meio,10000,13,0,26,0,4400,13
Busca Binaria,Meio,10000,13,0,26,0,1500,13
Busca Binaria,Meio,10000,13,0,26,0,2500,13
Busca Binaria,Meio,10000,13,0,26,0,4000,13
Busca Binaria,Meio,10000,13,0,26,0,2100,13
Busca Binaria,Meio,10000,13,0,26,0,4900,13
Busca Binaria,Meio,10000,13,0,26,0,2000,13
Busca Binaria,Meio,10000,13,0,26,0,16800,13
Busca Sequencial,Fim,10000,10000,0,20000,0,130400,13
Busca Sequencial,Fim,10000,10000,0,20000,0,2792700,13
Busca Sequencial,Fim,10000,10000,0,20000,0,112100,13
Busca Sequencial,Fim,10000,10000,0,20000,0,119700,13
Busca Sequencial,Fim,10000,10000,0,20000,0,117300,13
Busca Sequencial,Fim,10000,10000,0,20000,0,117400,13
Busca Sequencial,Fim,10000,10000,0,20000,0,114500,13
Busca Sequencial,Fim,10000,10000,0,20000,0,154600,13
Busca Sequencial,Fim,10000,10000,0,20000,0,110000,13
Busca Sequencial,Fim,10000,10000,0,20000,0,175400,13
Busca Sequencial,Fim,10000,10000,0,20000,0,144700,13
Busca Sequencial,Fim,10000,10000,0,20000,0,344500,13
Busca Sequencial,Fim,10000,10000,0,20000,0,116200,13
Busca Sequencial,Fim,10000,10000,0,20000,0,121300,13
Busca Sequencial,Fim,10000,10000,0,20000,0,117100,13
Busca Sequencial,Fim,10000,10000,0,20000,0,186100,13
Busca Sequencial,Fim,10000,10000,0,20000,0,122100,13
Busca Sequencial,Fim,10000,10000,0,20000,0,119500,13
Busca Sequencial,Fim,10000,10000,0,20000,0,121900,13
Busca Sequencial,Fim,10000,10000,0,20000,0,152300,13
Busca Sequencial,Fim,10000,10000,0,20000,0,123700,13
Busca Sequencial,Fim,10000,10000,0,20000,0,119200,13
Busca Sequencial,Fim,10000,10000,0,20000,0,129000,13
Busca Sequencial,Fim,10000,10000,0,20000,0,119700,13
Busca Sequencial,Fim,10000,10000,0,20000,0,179900,13
Busca Sequencial,Fim,10000,10000,0,20000,0,142800,13
Busca Sequencial,Fim,10000,10000,0,20000,0,209300,13
Busca Sequencial,Fim,10000,10000,0,20000,0,158500,13
Busca Sequencial,Fim,10000,10000,0,20000,0,183600,13
Busca Sequencial,Fim,10000,10000,0,20000,0,166900,13
Busca Binaria,Fim,10000,14,0,28,0,2800,13
Busca Binaria,Fim,10000,14,0,28,0,1700,13
Busca Binaria,Fim,10000,14,0,28,0,5000,13
Busca Binaria,Fim,10000,14,0,28,0,1500,13
Busca Binaria,Fim,10000,14,0,28,0,1700,13
Busca Binaria,Fim,10000,14,0,28,0,1900,13
Busca Binaria,Fim,10000,14,0,28,0,1400,13
Busca Binaria,Fim,10000,14,0,28,0,1400,13
Busca Binaria,Fim,10000,14,0,28,0,4300,13
Busca Binaria,Fim,10000,14,0,28,0,1800,13
Busca Binaria,Fim,10000,14,0,28,0,2000,13
Busca Binaria,Fim,10000,14,0,28,0,1500,13
Busca Binaria,Fim,10000,14,0,28,0,1500,13
Busca Binaria,Fim,10000,14,0,28,0,2000,13
Busca Binaria,Fim,10000,14,0,28,0,2300,13
Busca Binaria,Fim,10000,14,0,28,0,2500,13
Busca Binaria,Fim,10000,14,0,28,0,1700,13
Busca Binaria,Fim,10000,14,0,28,0,1600,13
Busca Binaria,Fim,10000,14,0,28,0,1800,13
Busca Binaria,Fim,10000,14,0,28,0,4100,13
Busca Binaria,Fim,10000,14,0,28,0,1500,13
Busca Binaria,Fim,10000,14,0,28,0,1700,13
Busca Binaria,Fim,10000,14,0,28,0,1700,13
Busca Binaria,Fim,10000,14,0,28,0,1900,13
Busca Binaria,Fim,10000,14,0,28,0,1700,13
Busca Binaria,Fim,10000,14,0,28,0,2000,13
Busca Binaria,Fim,10000,14,0,28,0,1800,13
Busca Binaria,Fim,10000,14,0,28,0,2000,13
Busca Binaria,Fim,10000,14,0,28,0,2300,13
Busca Binaria,Fim,10000,14,0,28,0,2600,13
Busca Sequencial,Aleatorio,10000,6335,0,12670,0,103200,13
Busca Sequencial,Aleatorio,10000,6335,0,12670,0,66200,13
Busca Sequencial,Aleatorio,10000,6335,0,12670,0,70700,13
Busca Sequencial,Aleatorio,10000,6335,0,12670,0,73700,13
Busca Sequencial,Aleatorio,10000,6335,0,12670,0,71400,13
Busca Sequencial,Aleatorio,10000,6335,0,12670,0,74400,13
Busca Sequencial,Aleatorio,10000,6335,0,12670,0,71800,13
Busca Sequencial,Aleatorio,10000,6335,0,12670,0,75800,13
Busca Sequencial,Aleatorio,10000,6335,0,12670,0,72500,13
Busca Sequencial,Aleatorio,10000,6335,0,12670,0,74500,13
Busca Sequencial,Aleatorio,10000,6335,0,12670,0,103700,13
Busca Sequencial,Aleatorio,10000,6335,0,12670,0,70900,13
Busca Sequencial,Aleatorio,10000,6335,0,12670,0,88700,13
Busca Sequencial,Aleatorio,10000,6335,0,12670,0,77400,13
Busca Sequencial,Aleatorio,10000,6335,0,12670,0,104200,13
Busca Sequencial,Aleatorio,10000,6335,0,12670,0,74400,13
Busca Sequencial,Aleatorio,10000,6335,0,12670,0,74400,13
Busca Sequencial,Aleatorio,10000,6335,0,12670,0,74100,13
Busca Sequencial,Aleatorio,10000,6335,0,12670,0,126200,13
Busca Sequencial,Aleatorio,10000,6335,0,12670,0,75500,13
Busca Sequencial,Aleatorio,10000,6335,0,12670,0,73000,13
Busca Sequencial,Aleatorio,10000,6335,0,12670,0,72400,13
Busca Sequencial,Aleatorio,10000,6335,0,12670,0,71400,13
Busca Sequencial,Aleatorio,10000,6335,0,12670,0,77900,13
Busca Sequencial,Aleatorio,10000,6335,0,12670,0,74700,13
Busca Sequencial,Aleatorio,10000,6335,0,12670,0,76900,13
Busca Sequencial,Aleatorio,10000,6335,0,12670,0,77200,13
Busca Sequencial,Aleatorio,10000,6335,0,12670,0,74200,13
Busca Sequencial,Aleatorio,10000,6335,0,12670,0,91700,13
Busca Sequencial,Aleatorio,10000,6335,0,12670,0,72100,13
Busca Binaria,Aleatorio,10000,13,0,26,0,1600,13
Busca Binaria,Aleatorio,10000,13,0,26,0,1700,13
Busca Binaria,Aleatorio,10000,13,0,26,0,1500,13
Busca Binaria,Aleatorio,10000,13,0,26,0,1700,13
Busca Binaria,Aleatorio,10000,13,0,26,0,2100,13
Busca Binaria,Aleatorio,10000,13,0,26,0,1600,13
Busca Binaria,Aleatorio,10000,13,0,26,0,1900,13
Busca Binaria,Aleatorio,10000,13,0,26,0,2400,13
Busca Binaria,Aleatorio,10000,13,0,26,0,2100,13
Busca Binaria,Aleatorio,10000,13,0,26,0,4300,13
Busca Binaria,Aleatorio,10000,13,0,26,0,4100,13
Busca Binaria,Aleatorio,10000,13,0,26,0,1600,13
Busca Binaria,Aleatorio,10000,13,0,26,0,2000,13
Busca Binaria,Aleatorio,10000,13,0,26,0,2000,13
Busca Binaria,Aleatorio,10000,13,0,26,0,2300,13
Busca Binaria,Aleatorio,10000,13,0,26,0,2000,13
Busca Binaria,Aleatorio,10000,13,0,26,0,1700,13
Busca Binaria,Aleatorio,10000,13,0,26,0,1500,13
Busca Binaria,Aleatorio,10000,13,0,26,0,1600,13
Busca Binaria,Aleatorio,10000,13,0,26,0,2400,13
Busca Binaria,Aleatorio,10000,13,0,26,0,2000,13
Busca Binaria,Aleatorio,10000,13,0,26,0,2100,13
Busca Binaria,Aleatorio,10000,13,0,26,0,2000,13
Busca Binaria,Aleatorio,10000,13,0,26,0,1700,13
Busca Binaria,Aleatorio,10000,13,0,26,0,1800,13
Busca Binaria,Aleatorio,10000,13,0,26,0,1900,13
Busca Binaria,Aleatorio,10000,13,0,26,0,5200,13
Busca Binaria,Aleatorio,10000,13,0,26,0,1700,13
Busca Binaria,Aleatorio,10000,13,0,26,0,1700,13
Busca Binaria,Aleatorio,10000,13,0,26,0,2400,13
Busca Sequencial,Inexistente,10000,10000,0,20000,0,111300,13
Busca Sequencial,Inexistente,10000,10000,0,20000,0,105000,13
Busca Sequencial,Inexistente,10000,10000,0,20000,0,108200,13
Busca Sequencial,Inexistente,10000,10000,0,20000,0,113700,13
Busca Sequencial,Inexistente,10000,10000,0,20000,0,118100,13
Busca Sequencial,Inexistente,10000,10000,0,20000,0,111800,13
Busca Sequencial,Inexistente,10000,10000,0,20000,0,121800,13
Busca Sequencial,Inexistente,10000,10000,0,20000,0,110800,13
Busca Sequencial,Inexistente,10000,10000,0,20000,0,118400,13
Busca Sequencial,Inexistente,10000,10000,0,20000,0,118000,13
Busca Sequencial,Inexistente,10000,10000,0,20000,0,114300,13
Busca Sequencial,Inexistente,10000,10000,0,20000,0,111300,13
Busca Sequencial,Inexistente,10000,10000,0,20000,0,118800,13
Busca Sequencial,Inexistente,10000,10000,0,20000,0,116000,13
Busca Sequencial,Inexistente,10000,10000,0,20000,0,128800,13
Busca Sequencial,Inexistente,10000,10000,0,20000,0,114300,13
Busca Sequencial,Inexistente,10000,10000,0,20000,0,164700,13
Busca Sequencial,Inexistente,10000,10000,0,20000,0,152300,13
Busca Sequencial,Inexistente,10000,10000,0,20000,0,193600,13
Busca Sequencial,Inexistente,10000,10000,0,20000,0,119600,13
Busca Sequencial,Inexistente,10000,10000,0,20000,0,158200,13
Busca Sequencial,Inexistente,10000,10000,0,20000,0,112600,13
Busca Sequencial,Inexistente,10000,10000,0,20000,0,114600,13
Busca Sequencial,Inexistente,10000,10000,0,20000,0,150000,13
Busca Sequencial,Inexistente,10000,10000,0,20000,0,129300,13
Busca Sequencial,Inexistente,10000,10000,0,20000,0,117600,13
Busca Sequencial,Inexistente,10000,10000,0,20000,0,213800,13
Busca Sequencial,Inexistente,10000,10000,0,20000,0,207200,13
Busca Sequencial,Inexistente,10000,10000,0,20000,0,118100,13
Busca Sequencial,Inexistente,10000,10000,0,20000,0,275900,13
Busca Binaria,Inexistente,10000,13,0,26,0,1900,13
Busca Binaria,Inexistente,10000,13,0,26,0,4900,13
Busca Binaria,Inexistente,10000,13,0,26,0,2500,13
Busca Binaria,Inexistente,10000,13,0,26,0,2100,13
Busca Binaria,Inexistente,10000,13,0,26,0,1600,13
Busca Binaria,Inexistente,10000,13,0,26,0,4100,13
Busca Binaria,Inexistente,10000,13,0,26,0,1800,13
Busca Binaria,Inexistente,10000,13,0,26,0,2000,13
Busca Binaria,Inexistente,10000,13,0,26,0,1900,13
Busca Binaria,Inexistente,10000,13,0,26,0,2200,13
Busca Binaria,Inexistente,10000,13,0,26,0,1600,13
Busca Binaria,Inexistente,10000,13,0,26,0,2100,13
Busca Binaria,Inexistente,10000,13,0,26,0,1900,13
Busca Binaria,Inexistente,10000,13,0,26,0,1500,13
Busca Binaria,Inexistente,10000,13,0,26,0,2000,13
Busca Binaria,Inexistente,10000,13,0,26,0,1500,13
Busca Binaria,Inexistente,10000,13,0,26,0,4400,13
Busca Binaria,Inexistente,10000,13,0,26,0,2500,13
Busca Binaria,Inexistente,10000,13,0,26,0,2000,13
Busca Binaria,Inexistente,10000,13,0,26,0,2600,13
Busca Binaria,Inexistente,10000,13,0,26,0,1700,13
Busca Binaria,Inexistente,10000,13,0,26,0,1800,13
Busca Binaria,Inexistente,10000,13,0,26,0,2200,13
Busca Binaria,Inexistente,10000,13,0,26,0,1600,13
Busca Binaria,Inexistente,10000,13,0,26,0,1800,13
Busca Binaria,Inexistente,10000,13,0,26,0,1700,13
Busca Binaria,Inexistente,10000,13,0,26,0,2300,13
Busca Binaria,Inexistente,10000,13,0,26,0,1400,13
Busca Binaria,Inexistente,10000,13,0,26,0,5900,13
Busca Binaria,Inexistente,10000,13,0,26,0,4700,13
